16 1695203793 0,000000 1 0,000000 0,000000 0,000000
13 1695203795 2,000000 1 2,000000 2,000000 2,000000
14 1695203795 0,000000 1 0,000000 0,000000 0,000000
15 1695203795 0,000000 1 0,000000 0,000000 0,000000
16 1695203795 0,000000 1 0,000000 0,000000 0,000000
13 1695203796 2,000000 1 2,000000 2,000000 2,000000
14 1695203796 0,000000 1 0,000000 0,000000 0,000000
15 1695203796 0,000000 1 0,000000 0,000000 0,000000
16 1695203796 0,000000 1 0,000000 0,000000 0,000000
13 1695203797 2,000000 1 2,000000 2,000000 2,000000
14 1695203797 0,000000 1 0,000000 0,000000 0,000000
15 1695203797 0,000000 1 0,000000 0,000000 0,000000
16 1695203797 0,000000 1 0,000000 0,000000 0,000000
13 1695203798 2,000000 1 2,000000 2,000000 2,000000
14 1695203798 0,000000 1 0,000000 0,000000 0,000000
15 1695203798 0,000000 1 0,000000 0,000000 0,000000
16 1695203798 0,000000 1 0,000000 0,000000 0,000000
13 1695203799 2,000000 1 2,000000 2,000000 2,000000
14 1695203799 0,000000 1 0,000000 0,000000 0,000000
15 1695203799 0,000000 1 0,000000 0,000000 0,000000
16 1695203799 0,000000 1 0,000000 0,000000 0,000000
13 1695203800 2,000000 1 2,000000 2,000000 2,000000
14 1695203800 0,000000 1 0,000000 0,000000 0,000000
15 1695203800 0,000000 1 0,000000 0,000000 0,000000
16 1695203800 0,000000 1 0,000000 0,000000 0,000000
13 1695203801 2,000000 1 2,000000 2,000000 2,000000
14 1695203801 0,000000 1 0,000000 0,000000 0,000000
15 1695203801 0,000000 1 0,000000 0,000000 0,000000
16 1695203801 0,000000 1 0,000000 0,000000 0,000000
13 1695203802 2,000000 1 2,000000 2,000000 2,000000
14 1695203802 0,000000 1 0,000000 0,000000 0,000000
15 1695203802 0,000000 1 0,000000 0,000000 0,000000
16 1695203802 0,000000 1 0,000000 0,000000 0,000000
13 1695203803 2,000000 1 2,000000 2,000000 2,000000
14 1695203803 0,000000 1 0,000000 0,000000 0,000000
15 1695203803 0,000000 1 0,000000 0,000000 0,000000
16 1695203803 0,000000 1 0,000000 0,000000 0,000000
13 1695203804 2,000000 1 2,000000 2,000000 2,000000
14 1695203804 0,000000 1 0,000000 0,000000 0,000000
15 1695203804 0,000000 1 0,000000 0,000000 0,000000
16 1695203804 0,000000 1 0,000000 0,000000 0,000000
13 1695203805 2,000000 1 2,000000 2,000000 2,000000
14 1695203805 0,000000 1 0,000000 0,000000 0,000000
15 1695203805 0,000000 1 0,000000 0,000000 0,000000
16 1695203805 0,000000 1 0,000000 0,000000 0,000000
13 1695203806 2,000000 1 2,000000 2,000000 2,000000
14 1695203806 0,000000 1 0,000000 0,000000 0,000000
15 1695203806 0,000000 1 0,000000 0,000000 0,000000
16 1695203806 0,000000 1 0,000000 0,000000 0,000000
13 1695203807 2,000000 1 2,000000 2,000000 2,000000
14 1695203807 0,000000 1 0,000000 0,000000 0,000000
15 1695203807 0,000000 1 0,000000 0,000000 0,000000
16 1695203807 0,000000 1 0,000000 0,000000 0,000000
13 1695203808 2,000000 1 2,000000 2,000000 2,000000
14 1695203808 0,000000 1 0,000000 0,000000 0,000000
15 1695203808 0,000000 1 0,000000 0,000000 0,000000
16 1695203808 0,000000 1 0,000000 0,000000 0,000000
13 1695203809 2,000000 1 2,000000 2,000000 2,000000
14 1695203809 0,000000 1 0,000000 0,000000 0,000000
15 1695203809 0,000000 1 0,000000 0,000000 0,000000
16 1695203809 0,000000 1 0,000000 0,000000 0,000000
13 1695203810 2,000000 1 2,000000 2,000000 2,000000
14 1695203810 0,000000 1 0,000000 0,000000 0,000000
15 1695203810 0,000000 1 0,000000 0,000000 0,000000
16 1695203810 0,000000 1 0,000000 0,000000 0,000000
13 1695203811 2,000000 1 2,000000 2,000000 2,000000
14 1695203811 0,000000 1 0,000000 0,000000 0,000000
15 1695203811 0,000000 1 0,000000 0,000000 0,000000
16 1695203811 0,000000 1 0,000000 0,000000 0,000000
13 1695203812 2,000000 1 2,000000 2,000000 2,000000
14 1695203812 0,000000 1 0,000000 0,000000 0,000000
15 1695203812 0,000000 1 0,000000 0,000000 0,000000
16 1695203812 0,000000 1 0,000000 0,000000 0,000000
13 1695203813 2,000000 1 2,000000 2,000000 2,000000
14 1695203813 0,000000 1 0,000000 0,000000 0,000000
15 1695203813 0,000000 1 0,000000 0,000000 0,000000
16 1695203813 0,000000 1 0,000000 0,000000 0,000000
13 1695203814 2,000000 1 2,000000 2,000000 2,000000
14 1695203814 0,000000 1 0,000000 0,000000 0,000000
15 1695203814 0,000000 1 0,000000 0,000000 0,000000
16 1695203814 0,000000 1 0,000000 0,000000 0,000000
13 1695203815 2,000000 1 2,000000 2,000000 2,000000
14 1695203815 0,000000 1 0,000000 0,000000 0,000000
15 1695203815 0,000000 1 0,000000 0,000000 0,000000
16 1695203815 0,000000 1 0,000000 0,000000 0,000000
13 1695203816 2,000000 1 2,000000 2,000000 2,000000
14 1695203816 0,000000 1 0,000000 0,000000 0,000000
15 1695203816 0,000000 1 0,000000 0,000000 0,000000
16 1695203816 0,000000 1 0,000000 0,000000 0,000000
13 1695203817 2,000000 1 2,000000 2,000000 2,000000
14 1695203817 0,000000 1 0,000000 0,000000 0,000000
15 1695203817 0,000000 1 0,000000 0,000000 0,000000
16 1695203817 0,000000 1 0,000000 0,000000 0,000000
13 1695203818 2,000000 1 2,000000 2,000000 2,000000
14 1695203818 0,000000 1 0,000000 0,000000 0,000000
15 1695203818 0,000000 1 0,000000 0,000000 0,000000
16 1695203818 0,000000 1 0,000000 0,000000 0,000000
13 1695203819 2,000000 1 2,000000 2,000000 2,000000
14 1695203819 0,000000 1 0,000000 0,000000 0,000000
15 1695203819 0,000000 1 0,000000 0,000000 0,000000
16 1695203819 0,000000 1 0,000000 0,000000 0,000000
13 1695203820 2,000000 1 2,000000 2,000000 2,000000
14 1695203820 0,000000 1 0,000000 0,000000 0,000000
15 1695203820 0,000000 1 0,000000 0,000000 0,000000
16 1695203820 0,000000 1 0,000000 0,000000 0,000000
13 1695203821 2,000000 1 2,000000 2,000000 2,000000
14 1695203821 0,000000 1 0,000000 0,000000 0,000000
15 1695203821 0,000000 1 0,000000 0,000000 0,000000
16 1695203821 0,000000 1 0,000000 0,000000 0,000000
13 1695203822 2,000000 1 2,000000 2,000000 2,000000
14 1695203822 0,000000 1 0,000000 0,000000 0,000000
15 1695203822 0,000000 1 0,000000 0,000000 0,000000
16 1695203822 0,000000 1 0,000000 0,000000 0,000000
13 1695203823 2,000000 1 2,000000 2,000000 2,000000
14 1695203823 0,000000 1 0,000000 0,000000 0,000000
15 1695203823 0,000000 1 0,000000 0,000000 0,000000
16 1695203823 0,000000 1 0,000000 0,000000 0,000000
13 1695203824 2,000000 1 2,000000 2,000000 2,000000
14 1695203824 0,000000 1 0,000000 0,000000 0,000000
15 1695203824 0,000000 1 0,000000 0,000000 0,000000
16 1695203824 0,000000 1 0,000000 0,000000 0,000000
13 1695203825 2,000000 1 2,000000 2,000000 2,000000
14 1695203825 0,000000 1 0,000000 0,000000 0,000000
15 1695203825 0,000000 1 0,000000 0,000000 0,000000
16 1695203825 0,000000 1 0,000000 0,000000 0,000000
13 1695203826 2,000000 1 2,000000 2,000000 2,000000
14 1695203826 0,000000 1 0,000000 0,000000 0,000000
15 1695203826 0,000000 1 0,000000 0,000000 0,000000
16 1695203826 0,000000 1 0,000000 0,000000 0,000000
13 1695203827 2,000000 1 2,000000 2,000000 2,000000
14 1695203827 0,000000 1 0,000000 0,000000 0,000000
15 1695203827 0,000000 1 0,000000 0,000000 0,000000
16 1695203827 0,000000 1 0,000000 0,000000 0,000000
13 1695203828 2,000000 1 2,000000 2,000000 2,000000
14 1695203828 0,000000 1 0,000000 0,000000 0,000000
15 1695203828 0,000000 1 0,000000 0,000000 0,000000
16 1695203828 0,000000 1 0,000000 0,000000 0,000000
13 1695203829 2,000000 1 2,000000 2,000000 2,000000
14 1695203829 0,000000 1 0,000000 0,000000 0,000000
15 1695203829 0,000000 1 0,000000 0,000000 0,000000
16 1695203829 0,000000 1 0,000000 0,000000 0,000000
13 1695203830 2,000000 1 2,000000 2,000000 2,000000
14 1695203830 0,000000 1 0,000000 0,000000 0,000000
15 1695203830 0,000000 1 0,000000 0,000000 0,000000
16 1695203830 0,000000 1 0,000000 0,000000 0,000000
13 1695203831 2,000000 1 2,000000 2,000000 2,000000
14 1695203831 0,000000 1 0,000000 0,000000 0,000000
15 1695203831 0,000000 1 0,000000 0,000000 0,000000
16 1695203831 0,000000 1 0,000000 0,000000 0,000000
13 1695203832 2,000000 1 2,000000 2,000000 2,000000
14 1695203832 0,000000 1 0,000000 0,000000 0,000000
15 1695203832 0,000000 1 0,000000 0,000000 0,000000
16 1695203832 0,000000 1 0,000000 0,000000 0,000000
13 1695203833 2,000000 1 2,000000 2,000000 2,000000
14 1695203833 0,000000 1 0,000000 0,000000 0,000000
15 1695203833 0,000000 1 0,000000 0,000000 0,000000
16 1695203833 0,000000 1 0,000000 0,000000 0,000000
13 1695203834 2,000000 1 2,000000 2,000000 2,000000
14 1695203834 0,000000 1 0,000000 0,000000 0,000000
15 1695203834 0,000000 1 0,000000 0,000000 0,000000
16 1695203834 0,000000 1 0,000000 0,000000 0,000000
13 1695203835 2,000000 1 2,000000 2,000000 2,000000
14 1695203835 0,000000 1 0,000000 0,000000 0,000000
15 1695203835 0,000000 1 0,000000 0,000000 0,000000
16 1695203835 0,000000 1 0,000000 0,000000 0,000000
13 1695203836 2,000000 1 2,000000 2,000000 2,000000
14 1695203836 0,000000 1 0,000000 0,000000 0,000000
15 1695203836 0,000000 1 0,000000 0,000000 0,000000
16 1695203836 0,000000 1 0,000000 0,000000 0,000000
13 1695203837 2,000000 1 2,000000 2,000000 2,000000
14 1695203837 0,000000 1 0,000000 0,000000 0,000000
15 1695203837 0,000000 1 0,000000 0,000000 0,000000
16 1695203837 0,000000 1 0,000000 0,000000 0,000000
13 1695203838 2,000000 1 2,000000 2,000000 2,000000
14 1695203838 0,000000 1 0,000000 0,000000 0,000000
15 1695203838 0,000000 1 0,000000 0,000000 0,000000
16 1695203838 0,000000 1 0,000000 0,000000 0,000000
13 1695203839 2,000000 1 2,000000 2,000000 2,000000
14 1695203839 0,000000 1 0,000000 0,000000 0,000000
15 1695203839 0,000000 1 0,000000 0,000000 0,000000
16 1695203839 0,000000 1 0,000000 0,000000 0,000000
13 1695203840 2,000000 1 2,000000 2,000000 2,000000
14 1695203840 0,000000 1 0,000000 0,000000 0,000000
15 1695203840 0,000000 1 0,000000 0,000000 0,000000
16 1695203840 0,000000 1 0,000000 0,000000 0,000000
13 1695203841 2,000000 1 2,000000 2,000000 2,000000
14 1695203841 0,000000 1 0,000000 0,000000 0,000000
15 1695203841 0,000000 1 0,000000 0,000000 0,000000
16 1695203841 0,000000 1 0,000000 0,000000 0,000000
13 1695203842 2,000000 1 2,000000 2,000000 2,000000
14 1695203842 0,000000 1 0,000000 0,000000 0,000000
15 1695203842 0,000000 1 0,000000 0,000000 0,000000
16 1695203842 0,000000 1 0,000000 0,000000 0,000000
13 1695203843 2,000000 1 2,000000 2,000000 2,000000
14 1695203843 0,000000 1 0,000000 0,000000 0,000000
15 1695203843 0,000000 1 0,000000 0,000000 0,000000
16 1695203843 0,000000 1 0,000000 0,000000 0,000000
13 1695203844 2,000000 1 2,000000 2,000000 2,000000
14 1695203844 0,000000 1 0,000000 0,000000 0,000000
15 1695203844 0,000000 1 0,000000 0,000000 0,000000
16 1695203844 0,000000 1 0,000000 0,000000 0,000000
13 1695203845 2,000000 1 2,000000 2,000000 2,000000
14 1695203845 0,000000 1 0,000000 0,000000 0,000000
15 1695203845 0,000000 1 0,000000 0,000000 0,000000
16 1695203845 0,000000 1 0,000000 0,000000 0,000000
13 1695203846 2,000000 1 2,000000 2,000000 2,000000
14 1695203846 0,000000 1 0,000000 0,000000 0,000000
15 1695203846 0,000000 1 0,000000 0,000000 0,000000
16 1695203846 0,000000 1 0,000000 0,000000 0,000000
13 1695203847 2,000000 1 2,000000 2,000000 2,000000
14 1695203847 0,000000 1 0,000000 0,000000 0,000000
15 1695203847 0,000000 1 0,000000 0,000000 0,000000
16 1695203847 0,000000 1 0,000000 0,000000 0,000000
13 1695203848 2,000000 1 2,000000 2,000000 2,000000
14 1695203848 0,000000 1 0,000000 0,000000 0,000000
15 1695203848 0,000000 1 0,000000 0,000000 0,000000
16 1695203848 0,000000 1 0,000000 0,000000 0,000000
13 1695203849 2,000000 1 2,000000 2,000000 2,000000
14 1695203849 0,000000 1 0,000000 0,000000 0,000000
15 1695203849 0,000000 1 0,000000 0,000000 0,000000
16 1695203849 0,000000 1 0,000000 0,000000 0,000000
13 1695203850 2,000000 1 2,000000 2,000000 2,000000
14 1695203850 0,000000 1 0,000000 0,000000 0,000000
15 1695203850 0,000000 1 0,000000 0,000000 0,000000
16 1695203850 0,000000 1 0,000000 0,000000 0,000000
13 1695203851 2,000000 1 2,000000 2,000000 2,000000
14 1695203851 0,000000 1 0,000000 0,000000 0,000000
15 1695203851 0,000000 1 0,000000 0,000000 0,000000
16 1695203851 0,000000 1 0,000000 0,000000 0,000000
13 1695203852 2,000000 1 2,000000 2,000000 2,000000
14 1695203852 0,000000 1 0,000000 0,000000 0,000000
15 1695203852 0,000000 1 0,000000 0,000000 0,000000
16 1695203852 0,000000 1 0,000000 0,000000 0,000000
13 1695203853 2,000000 1 2,000000 2,000000 2,000000
14 1695203853 0,000000 1 0,000000 0,000000 0,000000
15 1695203853 0,000000 1 0,000000 0,000000 0,000000
16 1695203853 0,000000 1 0,000000 0,000000 0,000000
13 1695203854 2,000000 1 2,000000 2,000000 2,000000
14 1695203854 0,000000 1 0,000000 0,000000 0,000000
15 1695203854 0,000000 1 0,000000 0,000000 0,000000
16 1695203854 0,000000 1 0,000000 0,000000 0,000000
13 1695203855 2,000000 1 2,000000 2,000000 2,000000
14 1695203855 0,000000 1 0,000000 0,000000 0,000000
15 1695203855 0,000000 1 0,000000 0,000000 0,000000
16 1695203855 0,000000 1 0,000000 0,000000 0,000000
13 1695203856 2,000000 1 2,000000 2,000000 2,000000
14 1695203856 0,000000 1 0,000000 0,000000 0,000000
15 1695203856 0,000000 1 0,000000 0,000000 0,000000
16 1695203856 0,000000 1 0,000000 0,000000 0,000000
13 1695203857 2,000000 1 2,000000 2,000000 2,000000
14 1695203857 0,000000 1 0,000000 0,000000 0,000000
15 1695203857 0,000000 1 0,000000 0,000000 0,000000
16 1695203857 0,000000 1 0,000000 0,000000 0,000000
13 1695203858 2,000000 1 2,000000 2,000000 2,000000
14 1695203858 0,000000 1 0,000000 0,000000 0,000000
15 1695203858 0,000000 1 0,000000 0,000000 0,000000
16 1695203858 0,000000 1 0,000000 0,000000 0,000000
13 1695203859 2,000000 1 2,000000 2,000000 2,000000
14 1695203859 0,000000 1 0,000000 0,000000 0,000000
15 1695203859 0,000000 1 0,000000 0,000000 0,000000
16 1695203859 0,000000 1 0,000000 0,000000 0,000000
13 1695203861 2,000000 1 2,000000 2,000000 2,000000
14 1695203861 0,000000 1 0,000000 0,000000 0,000000
15 1695203861 0,000000 1 0,000000 0,000000 0,000000
16 1695203861 0,000000 1 0,000000 0,000000 0,000000
13 1695203862 2,000000 1 2,000000 2,000000 2,000000
14 1695203862 0,000000 1 0,000000 0,000000 0,000000
15 1695203862 0,000000 1 0,000000 0,000000 0,000000
16 1695203862 0,000000 1 0,000000 0,000000 0,000000
13 1695203863 2,000000 1 2,000000 2,000000 2,000000
14 1695203863 0,000000 1 0,000000 0,000000 0,000000
15 1695203863 0,000000 1 0,000000 0,000000 0,000000
16 1695203863 0,000000 1 0,000000 0,000000 0,000000
13 1695203864 2,000000 1 2,000000 2,000000 2,000000
14 1695203864 0,000000 1 0,000000 0,000000 0,000000
15 1695203864 0,000000 1 0,000000 0,000000 0,000000
16 1695203864 0,000000 1 0,000000 0,000000 0,000000
13 1695203865 2,000000 1 2,000000 2,000000 2,000000
14 1695203865 0,000000 1 0,000000 0,000000 0,000000
15 1695203865 0,000000 1 0,000000 0,000000 0,000000
16 1695203865 0,000000 1 0,000000 0,000000 0,000000
13 1695203866 2,000000 1 2,000000 2,000000 2,000000
14 1695203866 0,000000 1 0,000000 0,000000 0,000000
15 1695203866 0,000000 1 0,000000 0,000000 0,000000
16 1695203866 0,000000 1 0,000000 0,000000 0,000000
13 1695203867 2,000000 1 2,000000 2,000000 2,000000
14 1695203867 0,000000 1 0,000000 0,000000 0,000000
15 1695203867 0,000000 1 0,000000 0,000000 0,000000
16 1695203867 0,000000 1 0,000000 0,000000 0,000000
13 1695203868 2,000000 1 2,000000 2,000000 2,000000
14 1695203868 0,000000 1 0,000000 0,000000 0,000000
15 1695203868 0,000000 1 0,000000 0,000000 0,000000
16 1695203868 0,000000 1 0,000000 0,000000 0,000000
13 1695203869 2,000000 1 2,000000 2,000000 2,000000
14 1695203869 0,000000 1 0,000000 0,000000 0,000000
15 1695203869 0,000000 1 0,000000 0,000000 0,000000
16 1695203869 0,000000 1 0,000000 0,000000 0,000000
13 1695203870 2,000000 1 2,000000 2,000000 2,000000
14 1695203870 0,000000 1 0,000000 0,000000 0,000000
15 1695203870 0,000000 1 0,000000 0,000000 0,000000
16 1695203870 0,000000 1 0,000000 0,000000 0,000000
13 1695203871 2,000000 1 2,000000 2,000000 2,000000
14 1695203871 0,000000 1 0,000000 0,000000 0,000000
15 1695203871 0,000000 1 0,000000 0,000000 0,000000
16 1695203871 0,000000 1 0,000000 0,000000 0,000000
13 1695203872 2,000000 1 2,000000 2,000000 2,000000
14 1695203872 0,000000 1 0,000000 0,000000 0,000000
15 1695203872 0,000000 1 0,000000 0,000000 0,000000
16 1695203872 0,000000 1 0,000000 0,000000 0,000000
13 1695203873 2,000000 1 2,000000 2,000000 2,000000
14 1695203873 0,000000 1 0,000000 0,000000 0,000000
15 1695203873 0,000000 1 0,000000 0,000000 0,000000
16 1695203873 0,000000 1 0,000000 0,000000 0,000000
13 1695203874 2,000000 1 2,000000 2,000000 2,000000
14 1695203874 0,000000 1 0,000000 0,000000 0,000000
15 1695203874 0,000000 1 0,000000 0,000000 0,000000
16 1695203874 0,000000 1 0,000000 0,000000 0,000000
13 1695203875 2,000000 1 2,000000 2,000000 2,000000
14 1695203875 0,000000 1 0,000000 0,000000 0,000000
15 1695203875 0,000000 1 0,000000 0,000000 0,000000
16 1695203875 0,000000 1 0,000000 0,000000 0,000000
13 1695203876 2,000000 1 2,000000 2,000000 2,000000
14 1695203876 0,000000 1 0,000000 0,000000 0,000000
15 1695203876 0,000000 1 0,000000 0,000000 0,000000
16 1695203876 0,000000 1 0,000000 0,000000 0,000000
13 1695203877 2,000000 1 2,000000 2,000000 2,000000
14 1695203877 0,000000 1 0,000000 0,000000 0,000000
15 1695203877 0,000000 1 0,000000 0,000000 0,000000
16 1695203877 0,000000 1 0,000000 0,000000 0,000000
13 1695203878 2,000000 1 2,000000 2,000000 2,000000
14 1695203878 0,000000 1 0,000000 0,000000 0,000000
15 1695203878 0,000000 1 0,000000 0,000000 0,000000
16 1695203878 0,000000 1 0,000000 0,000000 0,000000
13 1695203879 2,000000 1 2,000000 2,000000 2,000000
14 1695203879 0,000000 1 0,000000 0,000000 0,000000
15 1695203879 0,000000 1 0,000000 0,000000 0,000000
16 1695203879 0,000000 1 0,000000 0,000000 0,000000
13 1695203880 2,000000 1 2,000000 2,000000 2,000000
14 1695203880 0,000000 1 0,000000 0,000000 0,000000
15 1695203880 0,000000 1 0,000000 0,000000 0,000000
16 1695203880 0,000000 1 0,000000 0,000000 0,000000
13 1695203881 2,000000 1 2,000000 2,000000 2,000000
14 1695203881 0,000000 1 0,000000 0,000000 0,000000
15 1695203881 0,000000 1 0,000000 0,000000 0,000000
16 1695203881 0,000000 1 0,000000 0,000000 0,000000
13 1695203882 2,000000 1 2,000000 2,000000 2,000000
14 1695203882 0,000000 1 0,000000 0,000000 0,000000
15 1695203882 0,000000 1 0,000000 0,000000 0,000000
16 1695203882 0,000000 1 0,000000 0,000000 0,000000
13 1695203883 2,000000 1 2,000000 2,000000 2,000000
14 1695203883 0,000000 1 0,000000 0,000000 0,000000
15 1695203883 0,000000 1 0,000000 0,000000 0,000000
16 1695203883 0,000000 1 0,000000 0,000000 0,000000
13 1695203884 2,000000 1 2,000000 2,000000 2,000000
14 1695203884 0,000000 1 0,000000 0,000000 0,000000
15 1695203884 0,000000 1 0,000000 0,000000 0,000000
16 1695203884 0,000000 1 0,000000 0,000000 0,000000
13 1695203885 2,000000 1 2,000000 2,000000 2,000000
14 1695203885 0,000000 1 0,000000 0,000000 0,000000
15 1695203885 0,000000 1 0,000000 0,000000 0,000000
16 1695203885 0,000000 1 0,000000 0,000000 0,000000
13 1695203886 2,000000 1 2,000000 2,000000 2,000000
14 1695203886 0,000000 1 0,000000 0,000000 0,000000
15 1695203886 0,000000 1 0,000000 0,000000 0,000000
16 1695203886 0,000000 1 0,000000 0,000000 0,000000
13 1695203887 2,000000 1 2,000000 2,000000 2,000000
14 1695203887 0,000000 1 0,000000 0,000000 0,000000
15 1695203887 0,000000 1 0,000000 0,000000 0,000000
16 1695203887 0,000000 1 0,000000 0,000000 0,000000
13 1695203888 2,000000 1 2,000000 2,000000 2,000000
14 1695203888 0,000000 1 0,000000 0,000000 0,000000
15 1695203888 0,000000 1 0,000000 0,000000 0,000000
16 1695203888 0,000000 1 0,000000 0,000000 0,000000
13 1695203889 2,000000 1 2,000000 2,000000 2,000000
14 1695203889 0,000000 1 0,000000 0,000000 0,000000
15 1695203889 0,000000 1 0,000000 0,000000 0,000000
16 1695203889 0,000000 1 0,000000 0,000000 0,000000
13 1695203890 2,000000 1 2,000000 2,000000 2,000000
14 1695203890 0,000000 1 0,000000 0,000000 0,000000
15 1695203890 0,000000 1 0,000000 0,000000 0,000000
16 1695203890 0,000000 1 0,000000 0,000000 0,000000
13 1695203891 2,000000 1 2,000000 2,000000 2,000000
14 1695203891 0,000000 1 0,000000 0,000000 0,000000
15 1695203891 0,000000 1 0,000000 0,000000 0,000000
16 1695203891 0,000000 1 0,000000 0,000000 0,000000
13 1695203892 2,000000 1 2,000000 2,000000 2,000000
14 1695203892 0,000000 1 0,000000 0,000000 0,000000
15 1695203892 0,000000 1 0,000000 0,000000 0,000000
16 1695203892 0,000000 1 0,000000 0,000000 0,000000
13 1695203893 2,000000 1 2,000000 2,000000 2,000000
14 1695203893 0,000000 1 0,000000 0,000000 0,000000
15 1695203893 0,000000 1 0,000000 0,000000 0,000000
16 1695203893 0,000000 1 0,000000 0,000000 0,000000
13 1695203894 2,000000 1 2,000000 2,000000 2,000000
14 1695203894 0,000000 1 0,000000 0,000000 0,000000
15 1695203894 0,000000 1 0,000000 0,000000 0,000000
16 1695203894 0,000000 1 0,000000 0,000000 0,000000
13 1695203895 2,000000 1 2,000000 2,000000 2,000000
14 1695203895 0,000000 1 0,000000 0,000000 0,000000
